Country Name,Country Code,Region,year,Access to electricity (% of pop),Agricultural land (% of land area),Agricultural raw materials exports (% ),Agricultural raw materials imports (%),Agriculture value added (% of GDP),Arable land (% of land area),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment),Livestock production index,Mineral rents (% of GDP),Population,Rural population (% of total population),GDP per capita (US$)
Czech Republic,CZE,Europe,2000-01-01,100.0,55.39019024,2.406064487,2.069631857,3.115248301,41.96971658,10.6,5.218999863,104.0,0.0,10255063.0,26.012,6011.61522
Czech Republic,CZE,Europe,2001-01-01,100.0,55.36430698,2.022843685,1.875740288,3.006024587,41.87912515,10.5,4.872000217,107.22,0.0,10216605.0,26.123,6609.20553
Czech Republic,CZE,Europe,2002-01-01,100.0,55.28665718,2.202085729,1.993878865,2.562980023,41.78853371,10.6,4.895999908,104.88,0.0,10196916.0,26.191,8032.896612
Czech Republic,CZE,Europe,2003-01-01,100.0,55.24783228,1.922165726,1.778378182,2.362703718,41.71088391,10.9,4.513000011,101.79,0.0,10193998.0,26.26,9773.117503
Czech Republic,CZE,Europe,2004-01-01,100.0,55.20320994,1.551906196,1.574574176,2.305021741,41.62567952,10.5,4.447000027,104.42,0.0,10197101.0,26.329,11685.88724
Czech Republic,CZE,Europe,2005-01-01,100.0,55.1384934,1.437737907,1.527756656,2.212052873,41.53507637,10.6,3.977999926,99.67,0.0,10211216.0,26.398,13346.17639
Czech Republic,CZE,Europe,2006-01-01,100.0,55.06796117,1.32786726,1.378902062,2.072849051,41.44983819,10.2,3.763999939,95.91,0.0,10238905.0,26.467,15183.63605
Czech Republic,CZE,Europe,2007-01-01,100.0,55.00323625,1.307541906,1.305039629,1.963794332,41.3592233,10.2,3.58100009,101.87,0.0,10298828.0,26.537,18373.649
Czech Republic,CZE,Europe,2008-01-01,100.0,54.93851133,1.212495846,1.273986792,1.935008351,41.26860841,10.1,3.174000025,97.65,0.0,10384603.0,26.606,22698.85396
Czech Republic,CZE,Europe,2009-01-01,100.0,54.87378641,1.350066154,1.240483466,1.642297277,41.16504854,10.3,3.117000103,95.27,0.0,10443936.0,26.676,19741.59763
Czech Republic,CZE,Europe,2010-01-01,100.0,54.81615743,1.401424174,1.358381613,1.519509073,41.0538581,10.2,3.095999956,91.78,0.0,10474410.0,26.745,19808.07109
Czech Republic,CZE,Europe,2011-01-01,100.0,54.75142413,1.414990776,1.503604037,2.147676297,40.96323149,10.2,2.989000082,91.53,0.0,10496088.0,26.815,21717.45794
Czech Republic,CZE,Europe,2012-01-01,100.0,54.70672019,1.449785287,1.48740623,2.349706102,40.87789719,10.3,3.049999952,88.67,0.0,10510785.0,26.803,19729.87051
Czech Republic,CZE,Europe,2013-01-01,100.0,45.5969956,1.503305231,1.44550658,2.403634049,32.38798239,10.4,3.029999971,85.5,0.0,10514272.0,26.71,19916.01939
Czech Republic,CZE,Europe,2014-01-01,100.0,45.53224553,1.379849803,1.343929216,2.473927213,32.23258223,10.0,2.749000072,85.47,0.0,10525347.0,26.616,19744.55861
Czech Republic,CZE,Europe,2015-01-01,100.0,45.25320554,1.313990752,1.264313657,2.227911979,32.28856366,10.5,2.924999952,86.85,0.0,10546059.0,26.523,17715.61685
Czech Republic,CZE,Europe,2016-01-01,100.0,45.18259518,1.297513367,1.228039714,2.064937217,32.2973323,10.2,2.901000023,87.62,0.0,10566332.0,26.43,18463.38658
Czech Republic,CZE,Europe,2017-01-01,100.0,53.551673335833335,1.342723826,1.209128368,2.057568977,40.21559429041667,10.5,2.802999973,101.6025,0.0,10594438.0,26.325,20379.89604
Czech Republic,CZE,Europe,2018-01-01,100.0,53.551673335833335,1.328151658,1.182716022,1.968252048,40.21559429041667,10.6,2.802000046,101.6025,0.0,10629928.0,26.208,23046.94913
Denmark,DNK,Europe,1990-01-01,100.0,65.77022883,3.378652185,3.32390721,3.287367875,60.41519226,11.9,3.330571464107142,81.86,0.008579705,5140939.0,15.157,26891.44645
Denmark,DNK,Europe,1991-01-01,100.0,65.34560038,3.444388248,2.988039796,3.029721984,60.10851616,11.6,5.459000111,83.98,0.0,5154298.0,15.129,27011.37746
Denmark,DNK,Europe,1992-01-01,100.0,64.95404195,3.208652744,3.054367715,2.791784298,59.83973604,11.8,5.289000034,86.75,0.0,5171370.0,15.102,29569.66036
Denmark,DNK,Europe,1993-01-01,100.0,64.55338204,2.856382793,2.775506126,2.692130741,59.69832666,12.1,5.144000053,91.0,0.0,5188628.0,15.075,27597.97523
Denmark,DNK,Europe,1994-01-01,100.0,63.422107,2.850791348,3.107276311,2.60094893,55.73886401,11.7,5.045000076,91.1,0.0,5206180.0,15.048,29995.57962
Denmark,DNK,Europe,1995-01-01,100.0,64.24699505,2.866391705,2.961672594,2.851901647,54.65472543,12.1,4.394000053,91.45,0.0,5233373.0,15.021,35351.36546
Denmark,DNK,Europe,1996-01-01,100.0,64.01131275,3.064715058,2.594684933,2.792696277,54.72543012,11.6,3.877000093,91.48,0.0,5263074.0,14.994,35650.71409
Denmark,DNK,Europe,1997-01-01,100.0,63.35140231,3.049556759,3.002017994,2.637124679,55.73886401,11.3,3.736999989,92.42,0.0,5284991.0,14.967,32835.93994
Denmark,DNK,Europe,1998-01-01,100.0,62.97431063,2.822831317,2.916800437,2.144602515,55.76243224,11.0,3.707000017,95.82,0.0,5304219.0,14.94,33368.14242
Denmark,DNK,Europe,1999-01-01,100.0,62.31440019,2.581055067,2.755091895,1.940990842,54.06551968,11.1,3.322000027,96.06,0.0,5321799.0,14.914,33440.79481
Denmark,DNK,Europe,2000-01-01,100.0,62.38510488,2.51348726,2.656444291,2.151853226,53.75913269,10.9,3.667999983,95.25,0.0,5339616.0,14.9,30743.54768
Denmark,DNK,Europe,2001-01-01,100.0,63.06858355,2.572004733,2.620598308,2.339509415,54.01838322,10.9,3.548000097,97.12,0.0,5358783.0,14.85,30751.65435
Denmark,DNK,Europe,2002-01-01,100.0,62.80933302,2.859720625,2.533911702,1.781116432,53.64129154,10.9,3.213000059,99.05,0.0,5375931.0,14.75,33228.69354
Denmark,DNK,Europe,2003-01-01,100.0,62.64435541,2.824824313,2.734188773,1.610785803,53.40560924,10.7,3.295000076,99.18,0.0,5390574.0,14.64,40458.7774
Denmark,DNK,Europe,2004-01-01,100.0,62.36153665,2.751748014,2.462686404,1.622526497,53.47631393,10.3,3.272000074,100.52,0.0,5404523.0,14.434,46511.59833
Denmark,DNK,Europe,2005-01-01,100.0,63.79919868,2.548887859,2.243270798,1.145643591,54.96111242,10.1,3.181999922,100.44,0.003985967,5419432.0,14.144,48799.8256
Denmark,DNK,Europe,2006-01-01,100.0,63.86990337,2.751109311,2.30151577,1.165189899,55.31463587,10.2,3.088000059,99.04,0.0037581,5437272.0,13.902,52026.99951
Denmark,DNK,Europe,2007-01-01,100.0,62.76219656,2.273014427,2.233139514,1.174415576,54.34833844,10.2,2.963999987,101.98,0.006859549,5461438.0,13.707,58487.05497
Denmark,DNK,Europe,2008-01-01,100.0,62.88003771,2.23324894,1.846120662,0.857790957,56.61088852,9.9,2.546999931,100.63,0.007810094,5493621.0,13.513,64322.0635
Denmark,DNK,Europe,2009-01-01,100.0,62.07871789,2.385363007,2.019476111,0.833588856,57.29436719,9.9,2.584000111,98.66,0.007142153,5523095.0,13.346,58163.27688
Denmark,DNK,Europe,2010-01-01,100.0,61.89017205,2.901178603,2.284977543,1.20190857,57.05868489,9.8,2.421000004,102.15,0.0,5547683.0,13.205,58041.39844
Denmark,DNK,Europe,2011-01-01,100.0,63.39853877,2.941870164,2.351421357,1.31213399,58.89700683,9.4,2.401000023,103.16,0.001140386,5570572.0,13.043,61753.64713
Denmark,DNK,Europe,2012-01-01,100.0,62.4910693,3.240766969,2.145697065,1.65472753,57.58513932,9.4,2.594000101,102.55,0.00388522,5591572.0,12.858,58507.50805
Denmark,DNK,Europe,2013-01-01,100.0,62.13384139,3.551482239,2.416180481,1.302127587,57.33746363,9.3,2.539999962,98.69,0.000965,5614932.0,12.708,61191.1937
Denmark,DNK,Europe,2014-01-01,100.0,62.61014527,2.703817378,2.584108481,1.382462598,57.91855204,9.1,2.48300004,99.23,0.0,5643475.0,12.59,62548.98473
Denmark,DNK,Europe,2015-01-01,100.0,62.18147178,3.097067583,2.697895188,0.957580208,56.0371517,9.2,2.496999979,100.3,0.0,5683483.0,12.474,53254.856
Denmark,DNK,Europe,2016-01-01,100.0,62.01476542,2.730239732,2.496562064,0.961160974,56.56108597,9.2,2.532000065,100.31,0.0,5728010.0,12.358,54663.99837
Denmark,DNK,Europe,2017-01-01,100.0,63.1971389937037,2.83757298,2.504962527,1.427913254,56.258250520370375,9.2,2.210000038,96.30296296296298,0.0,5764980.0,12.243,57141.05984
Denmark,DNK,Europe,2018-01-01,100.0,63.1971389937037,2.615829514,2.526655621,1.024824454,56.258250520370375,9.5,2.243000031,96.30296296296298,0.0,5793636.0,12.126,61390.69301
Dominican Republic,DOM,North America,2001-01-01,89.791362,52.05961499,1.643521406,1.979371811,6.997518613,18.588284,6.098,14.39299965,81.85,0.268389262,8598601.0,37.435,2977.148428
Dominican Republic,DOM,North America,2002-01-01,89.749814,52.05961499,0.576435329,2.325082102,6.805119218,18.588284,6.08,15.22099972,81.45,0.373809547,8724975.0,36.629,3136.155187
Dominican Republic,DOM,North America,2003-01-01,89.173808,50.40364314,0.690298975,2.210796726,6.693849844,16.97371145,6.064,14.26500034,73.83,1.106718156,8850317.0,35.395,2445.435893
Dominican Republic,DOM,North America,2004-01-01,90.316567,50.03104947,0.462038467,2.073383577,7.020472993,16.97371145,6.048,14.23600006,84.26,1.863723654,8974444.0,33.997,2528.577199
Dominican Republic,DOM,North America,2005-01-01,90.141224,50.03104947,0.384610524,2.156489232,7.211935284,16.97371145,6.035,13.68299961,102.6,1.483903062,9097257.0,32.63,3970.32284
Dominican Republic,DOM,North America,2006-01-01,90.118148,50.03104947,0.413235355,2.268657823,6.85871932,16.97371145,6.025,13.69099998,113.14,2.43251957,9218686.0,31.29,4134.683785
Dominican Republic,DOM,North America,2007-01-01,96.876342,50.03104947,0.559345195,1.724173457,6.511573911,16.97371145,6.019,12.85400009,121.3,3.452864235,9338861.0,29.98,4707.792532
Dominican Republic,DOM,North America,2008-01-01,97.576197,49.61705651,0.767647344,1.432836505,6.335822168,16.55971848,6.018,12.68099976,117.31,1.048341289,9458075.0,28.7,5087.985365
Dominican Republic,DOM,North America,2009-01-01,97.85776,49.61705651,0.793346183,1.066688538,6.137352516,16.55971848,6.022,13.12800026,120.29,0.124732146,9576737.0,27.458,5039.402596
Dominican Republic,DOM,North America,2010-01-01,98.145414,49.61705651,0.97295354,1.075462127,6.057457826,16.55971848,6.03,12.41699982,124.86,0.137029976,9695121.0,26.247,5555.389722
Dominican Republic,DOM,North America,2011-01-01,97.898872,49.61705651,0.957533002,0.977563293,5.636860249,16.55971848,6.039,12.03999996,114.54,0.81390376,9813210.0,25.173,5913.432072
Dominican Republic,DOM,North America,2012-01-01,97.86705,48.68557235,0.802776009,0.927369952,5.401093851,16.55971848,6.048,11.35900021,107.0,0.884701478,9930911.0,24.198,6110.369652
Dominican Republic,DOM,North America,2013-01-01,98.385853,48.68557235,0.945409958,1.14713493,5.304865946,16.55971848,6.058,11.08199978,112.35,1.665378185,10048224.0,23.251,6238.133608
Dominican Republic,DOM,North America,2014-01-01,98.470979,48.68557235,0.80194223,1.774904225,5.193456291,16.55971848,6.068,11.25899982,113.06,1.532090404,10165178.0,22.33,6608.828102
Dominican Republic,DOM,North America,2015-01-01,98.560364,48.68557235,0.962703604,1.313733022,5.484695931,16.55971848,6.081,10.04599953,114.29,1.203457869,10281680.0,21.434,6921.517228
Dominican Republic,DOM,North America,2016-01-01,98.9,48.68557235,0.924529448,1.149176484,5.507273224,16.55971848,6.097,9.279000282,110.31,1.600400024,10397743.0,20.564,7280.880109
Dominican Republic,DOM,North America,2017-01-01,100.0,50.800121014615385,0.850215171,1.546357561,5.342666643,17.546136330769233,6.12,9.576999664,92.60461538461537,1.372731743,10513131.0,19.723,7609.338799
Early-demographic dividend,EAR,Antarctica,1993-01-01,55.01228229,38.96163033,1.916137291,2.962483874,15.13968264,12.49851225,9.126500716,52.83864365,69.30475461,0.201933237,2161761711.0,63.99258655,1071.534245
Early-demographic dividend,EAR,Antarctica,1994-01-01,55.08730013,39.18468765,1.907611141,3.283061561,15.01857702,12.48649691,8.919923103,52.22194703,71.526383,0.263282197,2205758894.0,63.64683992,1101.233766
Early-demographic dividend,EAR,Antarctica,1995-01-01,57.04016755,39.47988017,2.641722465,3.438101203,14.22115299,12.52003171,8.726800896,51.68155598,73.64293009,0.285313924,2249993940.0,63.30602374,1108.571265
Early-demographic dividend,EAR,Antarctica,1996-01-01,58.8844982,39.81322628,2.333538746,2.918061526,14.23909193,12.53052578,8.552287624,51.23145487,74.96504853,0.241857417,2294576679.0,62.97200701,1183.894198
Early-demographic dividend,EAR,Antarctica,1997-01-01,61.03707404,40.10191163,2.237599786,2.950593039,13.62249878,12.59397906,8.39472721,50.31905408,77.65665915,0.202011915,2339379434.0,62.64346972,1241.899413
Early-demographic dividend,EAR,Antarctica,1998-01-01,62.74362579,40.47161617,1.844869751,2.821909823,13.5745859,12.63851747,8.258164702,50.17060017,79.1161759,0.180937028,2384127942.0,62.31773794,1204.350895
Early-demographic dividend,EAR,Antarctica,1999-01-01,65.71265782,40.79047171,1.711607966,2.731435511,12.83215334,12.67279629,8.129296012,49.77501941,82.19529491,0.152343055,2428606153.0,61.99465842,1251.119898
Early-demographic dividend,EAR,Antarctica,2000-01-01,65.30625621,40.85460901,1.512221434,2.741325076,12.20133144,12.64823812,8.019218157,49.51648571,85.15107854,0.203152921,2472852823.0,61.66592726,1336.999304
Early-demographic dividend,EAR,Antarctica,2001-01-01,64.81109695,40.91929227,1.398037719,2.825802948,11.9914525,12.66428738,7.914893123,48.98598065,86.51782295,0.18532831,2516662236.0,61.34301414,1300.562379
Early-demographic dividend,EAR,Antarctica,2002-01-01,68.18348555,40.91669491,1.444588741,2.604729517,11.79953066,12.66681224,7.818756702,48.56073995,88.76248709,0.226202601,2560101452.0,60.98160979,1241.895696
Early-demographic dividend,EAR,Antarctica,2003-01-01,69.31688312,41.07069982,1.457032553,2.583100142,11.57444416,12.78892433,7.721044396,48.22087439,91.99113043,0.284642552,2603300736.0,60.62123099,1358.496792
Early-demographic dividend,EAR,Antarctica,2004-01-01,70.10661223,41.36974133,1.433348316,2.372476152,10.8133851,12.93117341,7.618987914,46.8780459,95.67989363,0.404990762,2646483565.0,60.25909961,1552.336306
Early-demographic dividend,EAR,Antarctica,2005-01-01,70.89947704,40.94449115,1.303734091,1.989084052,10.40898893,12.93851794,7.519481432,46.21591308,99.82866374,0.625241589,2689792049.0,59.89273926,1780.271725
Early-demographic dividend,EAR,Antarctica,2006-01-01,72.64935007,41.04645947,1.406939043,1.819337085,9.932594684,12.94100371,7.410364797,45.1346917,105.0416301,1.017146974,2733278836.0,59.5229088,2003.737176
Early-demographic dividend,EAR,Antarctica,2007-01-01,75.35819653,41.21706096,1.496799642,1.874455571,9.949803398,13.00237336,7.297317266,44.18862966,110.0711521,1.38701914,2776922496.0,59.15067362,2338.724497
Early-demographic dividend,EAR,Antarctica,2008-01-01,75.28072153,41.20415504,1.386810314,1.686042467,9.826105751,12.917515,7.18463179,43.35599924,112.2793826,1.27459983,2820636595.0,58.77075843,2595.773601
Early-demographic dividend,EAR,Antarctica,2009-01-01,77.22268836,41.27076575,1.191971882,1.660318827,10.12054997,12.92534257,7.071819644,42.95901207,115.5697907,0.947223233,2864298834.0,58.38691593,2460.736569
Early-demographic dividend,EAR,Antarctica,2010-01-01,78.65990204,41.38128144,1.415707425,1.843410335,10.15507512,13.01844882,6.969856591,42.16619234,119.0570411,1.293248902,2907916913.0,58.00093567,2944.925795
Early-demographic dividend,EAR,Antarctica,2011-01-01,75.24820572,41.4391877,1.548473379,1.831633494,9.974169552,13.0200772,6.876978328,40.70326935,123.3424044,1.464358672,2951429048.0,57.62234444,3252.888306
Early-demographic dividend,EAR,Antarctica,2012-01-01,81.3800183,41.51183475,1.5031951,1.644643398,9.719180383,13.068193,6.79756469,39.41000257,126.8493688,1.156693281,2994364053.0,57.24199551,3362.382791
Early-demographic dividend,EAR,Antarctica,2013-01-01,81.89503149,41.53712357,1.351259162,1.682777867,9.761862722,13.06676271,6.731974325,38.75701981,130.3220507,1.089228082,3037111086.0,56.85752968,3373.30668
Early-demographic dividend,EAR,Antarctica,2014-01-01,82.97035706,41.47627913,1.226347561,1.612890377,9.699795611,13.04690773,6.684918213,38.23379458,133.1332911,0.823940099,3079708546.0,56.46923775,3444.087951
East Asia & Pacific,EAS,Europe,2000-01-01,93.30342289,51.16913578,1.424885827,3.131636805,7.972219319,9.867221765,6.657018988,45.50542336,86.23424072,0.117306852,2047640119.0,58.57924374,4052.343379
East Asia & Pacific,EAS,Europe,2001-01-01,93.77647444,51.10095062,1.321899335,2.994340414,7.655172438,9.87219547,6.631673134,45.15513126,87.72425557,0.12040184,2065912076.0,57.58726481,3736.2279
East Asia & Pacific,EAS,Europe,2002-01-01,93.11459474,50.56949643,1.329901451,2.772522262,7.417057157,9.665696951,6.63963724,45.01408105,90.53530043,0.131391724,2083186112.0,56.50284134,3765.784419
East Asia & Pacific,EAS,Europe,2003-01-01,93.32127293,49.6300361,1.309084296,2.606696534,6.91201527,9.602695771,6.640931982,44.35775127,94.37702088,0.157689678,2099602439.0,55.4174812,4108.71312
East Asia & Pacific,EAS,Europe,2004-01-01,94.17534623,49.79207925,1.26893495,2.51427825,7.061525045,9.725999893,6.617005564,42.42421651,96.27551491,0.237661221,2115458616.0,54.32916108,4574.633268
East Asia & Pacific,EAS,Europe,2005-01-01,93.88454377,49.98402089,1.217126778,2.30028926,6.408552874,9.750007748,6.686979794,40.87306057,100.1578391,0.468392638,2131146832.0,53.24457382,4848.234538
East Asia & Pacific,EAS,Europe,2006-01-01,94.8466,49.45910642,1.279345116,2.292854683,6.007570128,9.490184186,6.851832878,39.1066638,103.748382,0.772805338,2146744075.0,52.19065831,5105.557388
East Asia & Pacific,EAS,Europe,2007-01-01,94.8800122,49.18100427,1.275398682,2.167142335,5.862420612,9.367498379,6.925233526,37.70329316,107.4042469,1.310277652,2161785573.0,51.15568892,5672.542598
East Asia & Pacific,EAS,Europe,2008-01-01,95.28189668,48.92783059,1.257014838,2.022498362,5.889263436,9.399000277,7.013200472,36.84131385,110.5680237,1.445043707,2177119142.0,50.11429826,6498.487645
East Asia & Pacific,EAS,Europe,2009-01-01,95.10767695,48.69120321,1.179789177,1.93893159,5.71681122,9.503896519,7.007769735,35.75058745,114.2137471,0.834785303,2192059415.0,49.08255904,6647.743114
East Asia & Pacific,EAS,Europe,2010-01-01,95.577861,48.29681228,1.47654039,2.167584945,5.551272624,9.364038011,7.040006294,34.71016924,116.9122232,1.482677691,2206884624.0,48.05466257,7697.992805
East Asia & Pacific,EAS,Europe,2011-01-01,96.13738594,48.79562024,1.812273225,2.380705141,5.521583521,9.542246239,7.075334547,33.32887257,117.8666324,1.783235167,2221673110.0,47.12311841,8861.458466
East Asia & Pacific,EAS,Europe,2012-01-01,96.43510178,48.66672057,1.587615015,2.151187041,5.454035168,9.535272139,7.083431293,32.3971473,122.4054484,0.926647263,2236819053.0,46.2259905,9420.497882
East Asia & Pacific,EAS,Europe,2013-01-01,96.59430813,48.34016726,1.502123784,2.074934789,5.350806203,9.498264213,7.086606347,30.69846636,124.4618689,0.947037772,2252046977.0,45.33634986,9466.235452
East Asia & Pacific,EAS,Europe,2014-01-01,96.73487363,48.77700473,1.325405208,1.971889646,5.163012874,9.553501804,7.088940275,29.12816835,125.3382958,0.739727316,2267482299.0,44.44762455,9703.284026
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2000-01-01,92.49099678,48.49691767,1.640381582,4.320534889,14.82514148,11.56676012,6.614094911,50.00828201,83.36598277,0.230096987,1793498351.0,63.72893583,966.9264267
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2001-01-01,93.02458549,48.4106754,1.414091557,4.170214834,14.24221004,11.42000395,6.594044098,49.64506528,84.90209909,0.209727179,1810261141.0,62.68771244,1019.17178
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2002-01-01,92.30798021,48.35456034,1.47732282,3.815804586,13.75459572,11.29588791,6.572321182,49.49769419,88.15554334,0.227767654,1826238744.0,61.56517732,1118.128125
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2003-01-01,92.54233695,47.39747545,1.515240061,3.590438131,12.9122281,11.25341349,6.554751067,48.75882941,92.97926287,0.277988138,1841560579.0,60.43030063,1254.948391
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2004-01-01,93.49929426,47.60999979,1.470311574,3.571872231,13.27361241,11.40102418,6.554984067,46.60090233,95.64495936,0.425452923,1856486252.0,59.28436956,1443.418627
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2005-01-01,93.1783833,47.59826708,1.444015214,3.367548044,12.04677345,11.33130606,6.600965412,44.88236477,100.2027231,0.870692373,1871341375.0,58.13408222,1658.639316
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2006-01-01,94.25353211,47.46000256,1.624616703,3.426451577,11.23365005,11.04144036,6.791088797,42.90524672,104.3704502,1.421085353,1885806859.0,57.00867464,1982.266512
East Asia & Pacific (IDA & IBRD countries),TEA,Europe,2007-01-01,94.29276557,47.6267552,1.523143497,3.251341597,11.03916273,11.07909166,6.855344157,41.33817547,108.4373323,2.269197506,1899800530.0,55.89551846,2487.589429
